City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Puchov,SK,2021-12-22 06:35:38,49.1249,18.326,28.09,95,46,4.0
294,Thinadhoo,MV,2021-12-22 06:34:51,0.5333,72.9333,81.05,73,100,1.32
295,La Ronge,CA,2021-12-22 06:35:38,55.1001,-105.2842,-15.03,100,100,3.69
296,Whitianga,NZ,2021-12-22 06:35:39,-36.8333,175.7,70.02,67,100,6.11
297,Iquitos,PE,2021-12-22 06:35:39,-3.7481,-73.2472,77.04,94,75,2.3
298,Luoyang,CN,2021-12-22 06:35:39,34.6836,112.4536,56.43,23,0,6.06
299,Timmins,CA,2021-12-22 06:35:40,48.4669,-81.3331,6.62,85,90,9.22
300,Puerto Carreno,CO,2021-12-22 06:35:40,6.189,-67.4859,76.55,82,100,5.46
301,Khani,GE,2021-12-22 06:35:41,41.9563,42.9566,24.37,99,100,4.72
302,Kisaran,ID,2021-12-22 06:35:41,2.9845,99.6158,84.72,72,93,6.98
303,Poronaysk,RU,2021-12-22 06:35:42,49.2167,143.1167,12.31,86,100,15.73
304,Srednekolymsk,RU,2021-12-22 06:35:42,67.45,153.6833,-38.85,100,51,5.01
305,Grindavik,IS,2021-12-22 06:35:42,63.8424,-22.4338,39.67,81,75,10.36
306,Najran,SA,2021-12-22 06:35:43,17.4924,44.1277,68.65,21,5,3.69
307,Reconquista,AR,2021-12-22 06:35:35,-29.15,-59.65,77.2,52,76,6.04
308,Bellevue,US,2021-12-22 06:31:18,47.6104,-122.2007,45.37,93,90,3.0
309,Airai,TL,2021-12-22 06:35:44,-8.9266,125.4092,64.0,92,100,1.66
310,Ust-Maya,RU,2021-12-22 06:35:44,60.4167,134.5333,-47.63,100,82,1.19
311,Langxiang,CN,2021-12-22 06:35:44,46.95,128.8833,-2.69,79,76,3.38
312,Mumbwa,ZM,2021-12-22 06:35:45,-14.9783,27.0619,69.4,88,100,6.91
313,Bengkulu,ID,2021-12-22 06:35:45,-3.8004,102.2655,84.34,68,14,9.75
314,Vacaria,BR,2021-12-22 06:35:46,-28.5122,-50.9339,60.71,90,53,3.02
315,Waddan,LY,2021-12-22 06:35:46,29.1614,16.139,51.71,35,0,2.93
316,Hun,LY,2021-12-22 06:35:47,29.1268,15.9477,51.84,35,0,2.48
317,The Pas,CA,2021-12-22 06:35:47,53.8251,-101.2541,-14.78,76,1,2.3
318,Pomichna,UA,2021-12-22 06:35:48,48.2422,31.4158,19.15,87,98,14.05
319,Nuuk,GL,2021-12-22 06:32:50,64.1835,-51.7216,36.21,87,75,8.05
320,Saint-Francois,FR,2021-12-22 06:35:48,46.4154,3.9054,28.47,100,90,5.75
321,Port Macquarie,AU,2021-12-22 06:35:49,-31.4333,152.9167,75.16,88,75,4.61
322,Sergeyevka,KZ,2021-12-22 06:35:49,53.88,67.4158,32.4,86,100,13.87
323,Madang,PG,2021-12-22 06:35:50,-5.2246,145.7966,82.26,83,100,1.72
324,Ilhabela,BR,2021-12-22 06:35:50,-23.7781,-45.3581,73.15,87,8,4.45
325,Baiyin,CN,2021-12-22 06:35:51,36.5583,104.2081,40.08,18,6,4.41
326,Cherskiy,RU,2021-12-22 06:35:51,68.75,161.3,-26.77,100,100,5.97
327,Dindori,IN,2021-12-22 06:35:51,22.95,81.0833,73.98,16,0,6.71
328,Marzuq,YE,2021-12-22 06:35:52,14.4,46.4667,75.49,27,6,5.66
329,Beisfjord,NO,2021-12-22 06:35:53,68.3751,17.5988,19.26,54,13,5.37
330,Mehamn,NO,2021-12-22 06:35:54,71.0357,27.8492,30.11,94,100,27.92
331,Urumqi,CN,2021-12-22 06:35:54,43.801,87.6005,14.95,79,1,2.24
332,Pemangkat,ID,2021-12-22 06:35:54,1.1667,108.9667,83.79,73,62,8.52
333,Cururupu,BR,2021-12-22 06:35:55,-1.8283,-44.8683,78.96,80,100,5.68
334,Dudinka,RU,2021-12-22 06:32:13,69.4058,86.1778,-0.38,82,100,19.08
335,Alta,NO,2021-12-22 06:35:55,69.9689,23.2717,2.44,85,0,4.61
336,Shumikha,RU,2021-12-22 06:35:56,55.2261,63.2961,31.66,99,100,5.28
337,Oliveira Dos Brejinhos,BR,2021-12-22 06:35:56,-12.3169,-42.8961,67.87,98,100,1.9
338,Lishu,CN,2021-12-22 06:35:57,43.3047,124.3278,12.49,34,61,8.37
339,Kismayo,SO,2021-12-22 06:35:57,-0.3582,42.5454,84.76,68,27,14.81
340,Valdivia,CL,2021-12-22 06:35:58,-39.8142,-73.2459,49.59,90,0,3.31
341,Suntar,RU,2021-12-22 06:35:58,62.1444,117.6319,-41.94,99,51,2.68
342,Hualmay,PE,2021-12-22 06:35:59,-11.0964,-77.6139,66.76,86,49,7.02
343,Luganville,VU,2021-12-22 06:35:59,-15.5333,167.1667,81.23,81,66,3.33
344,Korcula,HR,2021-12-22 06:35:59,42.9622,17.1369,32.56,44,4,8.43
345,Fort Nelson,CA,2021-12-22 06:36:00,58.8053,-122.7002,-0.81,85,75,3.44
346,Araguaina,BR,2021-12-22 06:36:00,-7.1911,-48.2072,73.13,94,99,2.84
347,Lac Du Bonnet,CA,2021-12-22 06:36:01,50.2536,-96.0612,-2.54,99,80,4.05
348,Jinka,ET,2021-12-22 06:36:02,5.65,36.65,78.03,41,54,3.47
349,Kampene,CD,2021-12-22 06:36:02,-3.6,26.6667,72.28,96,100,1.25
350,Tezu,IN,2021-12-22 06:36:03,27.9167,96.1667,75.11,27,100,2.66
351,Severo-Kurilsk,RU,2021-12-22 06:36:03,50.6789,156.125,23.83,75,81,21.61
352,San Quintin,MX,2021-12-22 06:36:04,30.4833,-115.95,59.38,71,100,8.97
353,Sitka,US,2021-12-22 06:36:04,57.0531,-135.33,39.09,41,20,16.11
354,Bonnyville,CA,2021-12-22 06:31:40,54.2668,-110.735,18.72,97,100,1.28
355,Ushtobe,KZ,2021-12-22 06:36:05,45.2514,77.9838,41.18,44,100,5.44
356,Ahipara,NZ,2021-12-22 06:36:05,-35.1667,173.1667,65.46,80,100,8.84
357,Leh,IN,2021-12-22 06:36:06,34.1667,77.5833,13.5,62,10,1.97
358,Narsaq,GL,2021-12-22 06:36:06,60.9167,-46.05,44.82,53,100,23.29
359,Simpang,ID,2021-12-22 06:36:07,-1.2667,104.0833,82.89,78,100,4.63
360,Mao,ES,2021-12-22 06:36:07,39.8885,4.2658,48.76,100,20,6.91
361,Dunda,TZ,2021-12-22 06:36:08,-8.1167,34.25,81.36,46,100,3.49
362,Linqiong,CN,2021-12-22 06:36:08,30.4159,103.4609,53.42,51,22,3.91
363,Pisco,PE,2021-12-22 06:36:09,-13.7,-76.2167,64.02,88,20,3.44
364,Manta,EC,2021-12-22 06:36:10,-0.95,-80.7333,73.18,83,75,3.44
365,Iowa City,US,2021-12-22 06:36:10,41.6611,-91.5302,21.49,61,1,13.8
366,Huainan,CN,2021-12-22 06:36:10,32.6264,116.9969,62.64,17,0,3.87
367,Mujiayingzi,CN,2021-12-22 06:36:11,42.1167,118.7833,22.51,49,0,3.83
368,Monte Patria,CL,2021-12-22 06:36:11,-30.6919,-70.9467,65.52,69,8,2.71
369,Roma,US,2021-12-22 06:34:02,43.2128,-75.4557,37.26,86,1,5.75
370,Duartina,BR,2021-12-22 06:36:12,-22.4144,-49.4039,74.05,66,11,4.05
371,Mana,GF,2021-12-22 06:36:13,5.6592,-53.7767,77.09,93,98,10.87
372,Puerto Del Rosario,ES,2021-12-22 06:36:13,28.5004,-13.8627,60.55,82,0,1.14
373,Carnduff,CA,2021-12-22 06:36:14,49.1667,-101.8009,3.38,89,96,6.89
374,Leningradskiy,RU,2021-12-22 06:36:14,69.3833,178.4167,-18.24,88,27,6.87
375,Edd,ER,2021-12-22 06:36:15,13.9297,41.6925,81.43,65,0,8.63
376,Sinnamary,GF,2021-12-22 06:36:15,5.3833,-52.95,78.01,91,99,13.31
377,Kahului,US,2021-12-22 06:36:16,20.8947,-156.47,70.86,85,40,13.8
378,Iisalmi,FI,2021-12-22 06:36:16,63.5592,27.1907,5.02,99,71,3.22
379,Inhambane,MZ,2021-12-22 06:36:17,-23.865,35.3833,80.58,61,40,4.61
380,Manono,CD,2021-12-22 06:36:18,-7.3,27.4167,78.19,78,100,1.32
381,Cap-Aux-Meules,CA,2021-12-22 06:36:18,47.3821,-61.8597,24.82,68,48,12.66
382,Sedhiou,SN,2021-12-22 06:36:19,12.7081,-15.5569,71.73,18,100,7.7
383,Soe,ID,2021-12-22 06:36:19,-9.8607,124.284,75.31,81,100,7.2
384,Halifax,CA,2021-12-22 06:33:25,44.6453,-63.5724,32.05,83,99,1.99
385,Isfana,KG,2021-12-22 06:36:20,39.8386,69.5306,36.16,36,81,3.56
386,Smila,UA,2021-12-22 06:36:21,49.2224,31.8871,15.64,76,13,7.61
387,Varberg,SE,2021-12-22 06:36:21,57.1056,12.2508,31.05,97,100,14.05
388,Quatre Cocos,MU,2021-12-22 06:36:21,-20.2078,57.7625,81.09,81,89,15.41
389,Stendal,DE,2021-12-22 06:36:22,52.6,11.85,30.34,71,34,1.99
390,Blackwater,AU,2021-12-22 06:36:23,-23.5833,148.8833,92.62,27,87,3.74
391,Namatanai,PG,2021-12-22 06:36:23,-3.6667,152.4333,83.91,73,75,1.9
392,Miri,MY,2021-12-22 06:36:23,4.4148,114.0089,84.34,79,40,6.91
393,Mahebourg,MU,2021-12-22 06:36:24,-20.4081,57.7,81.25,74,75,16.11
394,Hirara,JP,2021-12-22 06:36:24,24.8,125.2833,77.27,83,40,12.66
395,Sokoto,NG,2021-12-22 06:33:45,13.0609,5.239,64.62,22,5,13.06
396,Cockburn Town,TC,2021-12-22 06:36:25,21.4612,-71.1419,78.82,68,100,15.28
397,Vao,NC,2021-12-22 06:36:25,-22.6667,167.4833,76.69,76,61,16.53
398,Chantada,ES,2021-12-22 06:36:26,42.6088,-7.7712,54.41,88,99,5.7
399,Muisne,EC,2021-12-22 06:36:26,0.6,-80.0333,74.03,88,100,8.25
400,Hami,CN,2021-12-22 06:36:27,42.8,93.45,32.76,37,3,2.82
401,Khandyga,RU,2021-12-22 06:36:27,62.6667,135.6,-49.88,100,77,0.83
402,Nouadhibou,MR,2021-12-22 06:36:28,20.931,-17.0347,64.38,68,98,11.5
403,Takaka,NZ,2021-12-22 06:36:28,-40.85,172.8,73.38,68,2,10.02
404,Shirokiy,RU,2021-12-22 06:36:29,49.758,129.523,-23.55,95,12,5.21
405,Warri,NG,2021-12-22 06:36:29,5.5167,5.75,77.81,62,100,2.51
406,Darhan,MN,2021-12-22 06:36:30,49.4867,105.9228,6.46,90,83,4.27
407,Goundam,ML,2021-12-22 06:36:30,16.4145,-3.6708,67.86,14,100,7.52
408,Condoto,CO,2021-12-22 06:36:31,5.0935,-76.6497,71.67,99,100,1.45
409,Padang,ID,2021-12-22 06:36:31,-0.9492,100.3543,80.65,76,26,6.67
410,Nisia Floresta,BR,2021-12-22 06:36:31,-6.0911,-35.2086,79.18,88,96,4.23
411,Pozhva,RU,2021-12-22 06:36:32,59.0912,56.0847,9.79,97,94,3.87
412,Port-Gentil,GA,2021-12-22 06:36:32,-0.7193,8.7815,78.76,94,40,3.44
413,Pasighat,IN,2021-12-22 06:36:33,28.0667,95.3333,74.37,29,96,3.83
414,Ranot,TH,2021-12-22 06:36:33,7.7777,100.3213,81.05,75,74,7.65
415,Quesnel,CA,2021-12-22 06:36:34,52.9999,-122.5029,16.3,92,90,2.3
416,Oktyabrskiy,RU,2021-12-22 06:36:34,54.4815,53.471,2.14,96,49,4.97
417,Antalaha,MG,2021-12-22 06:36:35,-14.9003,50.2788,85.1,65,4,5.88
418,Ankazoabo,MG,2021-12-22 06:36:35,-22.2833,44.5167,86.05,42,98,10.92
419,Gat,IL,2021-12-22 06:35:07,31.61,34.7642,56.79,100,58,14.16
420,Santa Isabel Do Rio Negro,BR,2021-12-22 06:36:36,-0.4139,-65.0192,74.53,92,100,0.85
421,Kamaishi,JP,2021-12-22 06:36:37,39.2667,141.8833,34.75,61,22,13.71
422,Cam Ranh,VN,2021-12-22 06:36:37,11.9214,109.1591,80.56,65,40,14.97
423,San Luis,AR,2021-12-22 06:34:36,-33.295,-66.3356,70.07,56,28,14.07
424,Union City,US,2021-12-22 06:33:29,37.5958,-122.0192,52.16,90,90,1.01
425,Springdale,US,2021-12-22 06:36:38,36.1867,-94.1288,39.04,93,1,0.0
426,Haines Junction,CA,2021-12-22 06:36:38,60.7522,-137.5108,1.35,92,5,3.44
427,Taperoa,BR,2021-12-22 06:36:39,-7.2075,-36.8267,71.06,81,98,4.45
428,Lespezi,RO,2021-12-22 06:36:39,47.3667,26.7,21.27,68,2,4.18
429,The Valley,AI,2021-12-22 06:36:38,18.217,-63.0578,78.66,69,0,18.1
430,Samarai,PG,2021-12-22 06:36:40,-10.6167,150.6667,84.25,71,83,7.76
431,Aktash,RU,2021-12-22 06:36:40,50.3,87.7333,9.48,82,11,5.5
432,Dasoguz,TM,2021-12-22 06:33:55,41.8363,59.9666,46.51,100,90,11.5
433,Kuching,MY,2021-12-22 06:36:41,1.55,110.3333,89.82,62,40,8.05
434,Saint-Pierre,RE,2021-12-22 06:36:41,-21.3393,55.4781,83.88,67,75,9.22
435,Hofn,IS,2021-12-22 06:36:42,64.2539,-15.2082,30.4,64,61,9.1
436,Kipini,KE,2021-12-22 06:36:42,-2.5257,40.5262,82.69,74,91,3.09
437,Christchurch,NZ,2021-12-22 06:35:05,-43.5333,172.6333,82.6,26,10,9.22
438,Tura,IN,2021-12-22 06:36:43,25.5198,90.2201,67.23,57,97,2.8
439,Arti,RU,2021-12-22 06:36:43,56.4234,58.5328,19.13,95,100,7.47
440,Aragarcas,BR,2021-12-22 06:36:44,-15.8975,-52.2508,72.7,98,100,1.23
441,Tripoli,LY,2021-12-22 06:36:44,32.8752,13.1875,54.99,47,5,7.07
442,Maralal,KE,2021-12-22 06:36:44,1.0968,36.698,67.46,65,99,9.91
443,Gravdal,NO,2021-12-22 06:36:45,68.1214,13.5031,20.88,93,0,4.61
444,Morelos,MX,2021-12-22 06:31:55,18.75,-99.0,59.63,55,96,2.39
445,Ambovombe,MG,2021-12-22 06:36:45,-25.1667,46.0833,84.99,56,91,6.93
446,Vicosa Do Ceara,BR,2021-12-22 06:36:46,-3.5622,-41.0922,66.69,93,80,4.0
447,Sena Madureira,BR,2021-12-22 06:36:47,-9.0656,-68.6569,72.28,100,100,2.21
448,Jinchang,CN,2021-12-22 06:36:47,38.4953,102.1739,38.46,18,20,3.65
449,Aksu,CN,2021-12-22 06:36:47,41.1231,80.2644,35.15,32,2,1.83
450,High Rock,BS,2021-12-22 06:36:48,26.6208,-78.2833,75.22,76,100,23.04
451,Churapcha,RU,2021-12-22 06:36:49,62.0025,132.4325,-47.4,100,84,1.21
452,Dinar,TR,2021-12-22 06:36:49,38.065,30.1656,22.96,70,5,3.98
453,Port Lincoln,AU,2021-12-22 06:36:49,-34.7333,135.8667,67.03,64,100,12.86
454,Akdagmadeni,TR,2021-12-22 06:36:50,39.6603,35.8836,22.26,61,14,7.78
455,Ossora,RU,2021-12-22 06:36:50,59.2353,163.0719,12.97,93,100,16.55
456,Lima,PE,2021-12-22 06:32:31,-12.0432,-77.0282,65.89,86,90,12.66
457,San Juan,AR,2021-12-22 06:36:51,-31.5375,-68.5364,76.71,62,92,17.05
458,Xichang,CN,2021-12-22 06:36:51,27.8964,102.2634,60.48,46,2,4.47
459,Ostrovnoy,RU,2021-12-22 06:36:52,68.0531,39.5131,27.18,87,100,20.27
460,Tilichiki,RU,2021-12-22 06:36:52,60.4667,166.1,-3.75,97,100,14.29
461,Caravelas,BR,2021-12-22 06:36:53,-17.7125,-39.2481,72.18,97,71,5.14
462,Ampanihy,MG,2021-12-22 06:36:53,-24.7,44.75,90.32,42,100,12.8
463,Ous,RU,2021-12-22 06:36:53,60.9058,61.5186,-4.77,96,100,7.54
464,Carhuamayo,PE,2021-12-22 06:36:54,-10.9167,-76.0333,34.72,89,100,3.94
465,Stavern,NO,2021-12-22 06:36:54,59.0,10.0333,33.19,94,100,11.39
466,Abu Samrah,SY,2021-12-22 06:36:55,35.3029,37.1841,50.2,76,40,2.17
467,Buala,SB,2021-12-22 06:36:55,-8.145,159.5921,83.35,81,100,4.32
468,Rocky Mount,US,2021-12-22 06:36:56,35.9382,-77.7905,39.88,93,90,12.66
469,Antofagasta,CL,2021-12-22 06:32:19,-23.65,-70.4,64.02,85,43,2.26
470,Salumbar,IN,2021-12-22 06:36:56,24.1333,74.05,74.68,20,0,4.0
471,Ojinaga,MX,2021-12-22 06:36:57,29.5667,-104.4167,54.55,35,1,5.75
472,Dzaoudzi,YT,2021-12-22 06:36:57,-12.7887,45.2699,87.69,66,0,3.44
473,Nouakchott,MR,2021-12-22 06:36:57,18.0858,-15.9785,66.13,43,100,7.56
474,Marrakesh,MA,2021-12-22 06:32:40,31.6315,-8.0083,57.27,77,75,3.44
475,Tessaoua,NE,2021-12-22 06:36:58,13.7574,7.9874,62.64,19,0,12.12
476,Fukue,JP,2021-12-22 06:36:59,32.6881,128.8419,61.16,41,0,10.36
477,Coahuayana,MX,2021-12-22 06:36:59,18.7333,-103.6833,69.84,84,7,3.51
478,Tula,RU,2021-12-22 06:32:40,54.2044,37.6111,0.91,94,100,7.47
479,Mayo,US,2021-12-22 06:37:00,38.8876,-76.5119,39.31,93,90,1.99
480,Chalchihuites,MX,2021-12-22 06:37:00,23.4833,-103.8833,45.1,22,76,1.12
481,Abu Dhabi,AE,2021-12-22 06:32:43,24.4667,54.3667,73.51,58,0,3.0
482,Czersk,PL,2021-12-22 06:37:01,53.7959,17.9765,20.48,71,87,4.09
483,Shiyan,CN,2021-12-22 06:37:01,32.6475,110.7781,61.88,34,0,3.18
484,Te Anau,NZ,2021-12-22 06:37:01,-45.4167,167.7167,52.79,92,100,6.02
485,Qeshm,IR,2021-12-22 06:37:02,26.9581,56.2719,75.09,56,0,10.92
486,Dunkwa,GH,2021-12-22 06:37:02,5.9656,-1.78,71.64,60,17,2.62
487,Panormos,GR,2021-12-22 06:37:03,35.4182,24.6909,54.12,76,58,7.58
488,San Patricio,US,2021-12-22 06:37:03,28.017,-97.5169,62.44,83,0,6.6
489,Leopoldina,BR,2021-12-22 06:37:04,-21.5319,-42.6431,73.09,98,100,1.68
490,Kirakira,SB,2021-12-22 06:37:04,-10.4544,161.9205,82.58,80,91,4.16
491,Lodja,CD,2021-12-22 06:37:05,-3.4833,23.4333,74.59,93,100,1.3
492,Lata,PT,2021-12-22 06:37:06,40.1629,-8.3327,53.92,93,27,6.78
493,Bodden Town,KY,2021-12-22 06:37:06,19.2833,-81.25,79.99,82,93,7.0
494,Ken Caryl,US,2021-12-22 06:37:07,39.5773,-105.1169,45.77,24,1,1.01
495,Mezen,RU,2021-12-22 06:37:07,65.8522,44.24,-3.3,100,100,3.33
496,Songjianghe,CN,2021-12-22 06:37:08,42.1859,127.479,14.11,55,100,3.18
497,Price,US,2021-12-22 06:33:53,39.5994,-110.8107,27.41,79,1,5.75
498,Zorritos,PE,2021-12-22 06:37:08,-3.6805,-80.6782,71.74,81,50,3.8
499,Yerbogachen,RU,2021-12-22 06:36:08,61.2767,108.0108,-31.74,99,32,2.08
500,Cabedelo,BR,2021-12-22 06:37:09,-6.9811,-34.8339,77.67,81,96,7.63
501,Moree,AU,2021-12-22 06:37:09,-29.4667,149.85,87.3,40,100,10.71
502,Killybegs,IE,2021-12-22 06:37:10,54.6333,-8.45,43.45,87,100,13.96
503,Los Llanos De Aridane,ES,2021-12-22 06:37:10,28.6585,-17.9182,58.75,86,0,8.01
504,Kampot,KH,2021-12-22 06:37:10,10.6167,104.1833,82.45,73,100,0.94
505,Kununurra,AU,2021-12-22 06:35:18,-15.7667,128.7333,98.58,39,40,13.8
506,Nowy Dwor Gdanski,PL,2021-12-22 06:37:11,54.2131,19.1177,27.21,91,100,3.24
507,Oranjestad,AW,2021-12-22 06:37:12,12.524,-70.027,78.91,85,20,4.0
508,Turukhansk,RU,2021-12-22 06:37:12,65.8167,87.9833,-1.73,79,100,13.6
509,Tuensang,IN,2021-12-22 06:37:13,26.2833,94.8333,62.46,60,100,2.17
510,Boa Vista,BR,2021-12-22 06:37:13,2.8197,-60.6733,78.78,78,40,6.91
511,Mantua,IT,2021-12-22 06:37:13,45.1667,10.7833,40.71,90,59,1.39
512,Itoman,JP,2021-12-22 06:37:14,26.1247,127.6694,70.57,94,75,12.66
513,Chara,RU,2021-12-22 06:37:14,56.9064,118.2631,-27.38,94,100,0.76
514,Pinar Del Rio,CU,2021-12-22 06:37:15,22.4175,-83.6981,66.31,85,16,5.95
515,Grand Junction,US,2021-12-22 06:37:15,39.0639,-108.5507,37.2,63,1,4.61
516,Sur,OM,2021-12-22 06:37:16,22.5667,59.5289,81.14,38,42,3.33
517,Taoudenni,ML,2021-12-22 06:34:55,22.6783,-3.9836,66.56,30,100,10.2
518,Lazaro Cardenas,MX,2021-12-22 06:37:17,17.9583,-102.2,74.34,88,72,3.87
519,Zhanaozen,KZ,2021-12-22 06:37:17,43.3,52.8,35.26,98,100,8.03
520,North Bend,US,2021-12-22 06:37:17,43.4065,-124.2243,51.08,100,90,5.75
521,Morant Bay,JM,2021-12-22 06:37:18,17.8815,-76.4093,80.22,83,100,1.3
522,Mercedes,AR,2021-12-22 06:37:18,-34.6515,-59.4307,69.85,82,0,5.19
523,Nador,MA,2021-12-22 06:37:19,35.174,-2.9287,55.65,94,0,0.0
524,Salamiyah,SY,2021-12-22 06:37:19,35.0113,37.0532,51.01,74,93,6.33
525,Elblag,PL,2021-12-22 06:37:20,54.1522,19.4088,27.19,95,99,2.3
526,Ust-Karsk,RU,2021-12-22 06:37:20,52.7011,118.8077,-13.38,87,100,1.72
527,Nanakuli,US,2021-12-22 06:37:21,21.3906,-158.1547,73.35,68,20,6.91
528,Nushki,PK,2021-12-22 06:37:21,29.5542,66.0215,75.78,19,47,9.31
529,Safranbolu,TR,2021-12-22 06:37:22,41.2508,32.6942,26.33,93,100,1.68
530,Joshimath,IN,2021-12-22 06:37:22,30.5667,79.5667,54.73,30,42,4.54
531,Shetpe,KZ,2021-12-22 06:37:22,44.1667,52.1167,34.25,90,100,4.7
532,Ranong,TH,2021-12-22 06:37:23,9.9658,98.6348,85.93,63,57,5.95
533,Thomasville,US,2021-12-22 06:35:18,35.8826,-80.082,41.32,80,99,1.01
534,Verkhniye Kigi,RU,2021-12-22 06:37:24,55.4083,58.6044,21.29,92,100,9.06
535,Nacimiento,CL,2021-12-22 06:37:25,-37.5,-72.6667,55.38,57,0,5.48
536,Salinas,US,2021-12-22 06:37:25,36.6777,-121.6555,54.82,76,90,0.0
537,Seabra,BR,2021-12-22 06:37:25,-12.4186,-41.7703,66.81,98,100,2.64
538,Oksfjord,NO,2021-12-22 06:37:26,70.2396,22.3479,24.98,85,100,5.88
539,Fairbanks,US,2021-12-22 06:35:46,64.8378,-147.7164,13.96,77,1,5.99
540,Charlottesville,US,2021-12-22 06:34:29,38.0293,-78.4767,39.29,77,1,1.99
541,Nantucket,US,2021-12-22 06:36:24,41.2835,-70.0995,46.45,88,100,12.33
542,Saint Anthony,US,2021-12-22 06:37:27,45.0205,-93.218,10.26,76,1,1.01
543,Homer,US,2021-12-22 06:37:27,59.6425,-151.5483,26.47,93,1,4.61
544,Amberley,US,2021-12-22 06:37:28,39.2048,-84.428,37.54,77,1,7.0
545,Hamilton,US,2021-12-22 06:37:19,39.1834,-84.5333,38.25,77,1,4.0
546,Coihaique,CL,2021-12-22 06:37:29,-45.5752,-72.0662,51.75,82,61,1.14
547,Eydhafushi,MV,2021-12-22 06:37:29,5.1033,73.0708,82.02,74,9,10.45
548,Maragogi,BR,2021-12-22 06:37:29,-9.0122,-35.2225,77.25,85,100,7.49
549,Margate,GB,2021-12-22 06:37:30,51.3813,1.3862,38.7,77,100,4.0
550,Sencha,UA,2021-12-22 06:37:30,50.2548,33.346,12.7,86,99,11.23
551,Oistins,BB,2021-12-22 06:37:31,13.0667,-59.5333,78.89,78,40,21.85
552,Dzilam Gonzalez,MX,2021-12-22 06:37:31,21.2833,-88.9333,68.92,65,65,3.76
553,Longyearbyen,SJ,2021-12-22 06:37:32,78.2186,15.6401,15.64,86,20,4.61
554,Xique-Xique,BR,2021-12-22 06:37:32,-10.8218,-42.7263,72.64,90,100,6.87
555,Praia Da Vitoria,PT,2021-12-22 06:37:32,38.7333,-27.0667,55.76,94,20,26.42
556,Kangaatsiaq,GL,2021-12-22 06:37:33,68.3065,-53.4641,26.89,70,41,15.43
557,Arsenyev,RU,2021-12-22 06:37:34,44.1631,133.2733,1.71,81,87,2.17
558,Alyangula,AU,2021-12-22 06:34:52,-13.8483,136.4192,89.47,70,40,4.61
559,Mandalgovi,MN,2021-12-22 06:37:34,45.7625,106.2708,21.83,61,100,5.5
560,Mehran,IR,2021-12-22 06:37:35,33.1222,46.1646,54.88,43,1,1.74
561,Lebedinyy,RU,2021-12-22 06:37:35,58.5167,125.5167,-40.86,100,100,1.36
562,Mogadishu,SO,2021-12-22 06:37:36,2.0371,45.3438,84.07,74,40,18.41
563,Dese,ET,2021-12-22 06:37:36,11.1333,39.6333,59.0,62,100,5.32
564,Zyryanovsk,KZ,2021-12-22 06:37:37,49.7386,84.2719,15.04,91,14,1.03
565,Marquette,US,2021-12-22 06:37:37,46.5333,-87.6335,17.33,88,91,14.0
566,Dosso,NE,2021-12-22 06:37:38,13.049,3.1937,65.26,22,95,11.07
567,Boende,CD,2021-12-22 06:37:38,-0.2167,20.8667,80.56,72,100,0.69
568,Brae,GB,2021-12-22 06:37:38,60.3964,-1.353,40.91,72,100,8.03
569,Vanimo,PG,2021-12-22 06:37:39,-2.6741,141.3028,82.99,83,100,13.35
570,Buraydah,SA,2021-12-22 06:37:39,26.326,43.975,46.85,29,94,6.22
571,Valdez,EC,2021-12-22 06:37:40,1.2492,-78.9831,76.03,86,100,11.39
